t (s)	T [K]	Ibias (A)	Vbias [V]	Rrem(ohm)	VbiasSense (V)	RremSense(ohm)	VbiasDif (V)	RremDif(ohm)	Rterm(ohm)	After Loop Nº
2.0061450E+3	2.3257155E+2	4.0447288E-5	1.0000000E-1	2.4723535E+3	1.0003760E-1	2.4732832E+3	-3.7599999E-5	-9.2960495E-1	9.6810598E+0	1.2000000E+1
2.0062955E+3	2.3257179E+2	4.0448838E-5	1.0000000E-1	2.4722588E+3	1.0005450E-1	2.4736062E+3	-5.4500000E-5	-1.3473810E+0	9.6810560E+0	1.2000000E+1
2.0064460E+3	2.3256641E+2	4.0342478E-5	1.0000000E-1	2.4787766E+3	1.0002950E-1	2.4795081E+3	-2.9500001E-5	-7.3123914E-1	9.6811419E+0	1.2000000E+1
2.0065966E+3	2.3256892E+2	4.0175579E-5	1.0000000E-1	2.4890742E+3	1.0002370E-1	2.4896641E+3	-2.3700000E-5	-5.8991057E-1	9.6811018E+0	1.2000000E+1
2.0067472E+3	2.3254288E+2	4.0086339E-5	1.0000000E-1	2.4946155E+3	1.0004620E-1	2.4957678E+3	-4.6199999E-5	-1.1525123E+0	9.6815176E+0	1.2000000E+1
2.0068975E+3	2.3253761E+2	4.0306320E-5	1.0000000E-1	2.4810005E+3	1.0004040E-1	2.4820029E+3	-4.0399998E-5	-1.0023242E+0	9.6816015E+0	1.2000000E+1
2.0070482E+3	2.3252847E+2	4.0543560E-5	1.0000000E-1	2.4664829E+3	1.0002680E-1	2.4671440E+3	-2.6800000E-5	-6.6101742E-1	9.6817484E+0	1.2000000E+1
2.0071987E+3	2.3252972E+2	4.0568000E-5	1.0000000E-1	2.4649971E+3	1.0000820E-1	2.4651992E+3	-8.1999997E-6	-2.0212975E-1	9.6817284E+0	1.2000000E+1
2.0073490E+3	2.3251120E+2	4.0396098E-5	1.0000000E-1	2.4754866E+3	1.0000230E-1	2.4755435E+3	-2.3000000E-6	-5.6936190E-2	9.6820240E+0	1.2000000E+1
2.0074998E+3	2.3252046E+2	4.0602619E-5	1.0000000E-1	2.4628953E+3	1.0007360E-1	2.4647080E+3	-7.3600000E-5	-1.8126909E+0	9.6818762E+0	1.2000000E+1
2.0076505E+3	2.3251784E+2	4.0628402E-5	1.0000000E-1	2.4613325E+3	1.0003810E-1	2.4622703E+3	-3.8099999E-5	-9.3776768E-1	9.6819181E+0	1.2000000E+1
2.0078013E+3	2.3250206E+2	4.0587620E-5	1.0000000E-1	2.4638054E+3	1.0005450E-1	2.4651482E+3	-5.4500000E-5	-1.3427740E+0	9.6821699E+0	1.2000000E+1
2.0079518E+3	2.3251796E+2	4.0636030E-5	1.0000000E-1	2.4608704E+3	1.0002880E-1	2.4615791E+3	-2.8799999E-5	-7.0873064E-1	9.6819162E+0	1.2000000E+1
2.0081023E+3	2.3250331E+2	4.0629449E-5	1.0000000E-1	2.4612688E+3	1.0003400E-1	2.4621057E+3	-3.4000001E-5	-8.3683139E-1	9.6821499E+0	1.2000000E+1
2.0082528E+3	2.3248380E+2	4.0308751E-5	1.0000000E-1	2.4808508E+3	1.0002800E-1	2.4815457E+3	-2.8000000E-5	-6.9463825E-1	9.6824617E+0	1.2000000E+1
2.0084034E+3	2.3248630E+2	4.0249470E-5	1.0000000E-1	2.4845049E+3	1.0004380E-1	2.4855930E+3	-4.3799999E-5	-1.0882131E+0	9.6824217E+0	1.2000000E+1
2.0085542E+3	2.3248755E+2	4.0359810E-5	1.0000000E-1	2.4777124E+3	1.0003660E-1	2.4786191E+3	-3.6599999E-5	-9.0684271E-1	9.6824017E+0	1.2000000E+1
2.0087047E+3	2.3249280E+2	4.0381288E-5	1.0000000E-1	2.4763943E+3	1.0002330E-1	2.4769714E+3	-2.3299999E-5	-5.7699990E-1	9.6823177E+0	1.2000000E+1
2.0088555E+3	2.3248892E+2	4.0674171E-5	1.0000000E-1	2.4585627E+3	1.0002800E-1	2.4592512E+3	-2.8000000E-5	-6.8839759E-1	9.6823797E+0	1.2000000E+1
2.0090060E+3	2.3247453E+2	4.0576651E-5	1.0000000E-1	2.4644717E+3	1.0006500E-1	2.4660735E+3	-6.5000000E-5	-1.6019065E+0	9.6826096E+0	1.2000000E+1
2.0091565E+3	2.3247441E+2	4.0824591E-5	1.0000000E-1	2.4495042E+3	1.0004380E-1	2.4505769E+3	-4.3799999E-5	-1.0728828E+0	9.6826124E+0	1.2000000E+1
2.0093070E+3	2.3248242E+2	4.0409770E-5	1.0000000E-1	2.4746492E+3	1.0005760E-1	2.4760745E+3	-5.7599998E-5	-1.4253979E+0	9.6824837E+0	1.2000000E+1
2.0094578E+3	2.3248117E+2	4.0606570E-5	1.0000000E-1	2.4626558E+3	1.0007260E-1	2.4644436E+3	-7.2600000E-5	-1.7878881E+0	9.6825037E+0	1.2000000E+1
2.0096080E+3	2.3247978E+2	4.0896612E-5	1.0000000E-1	2.4451904E+3	1.0005350E-1	2.4464985E+3	-5.3500000E-5	-1.3081769E+0	9.6825256E+0	1.2000000E+1
2.0097585E+3	2.3247978E+2	4.0765601E-5	1.0000000E-1	2.4530486E+3	1.0004230E-1	2.4540862E+3	-4.2299998E-5	-1.0376396E+0	9.6825256E+0	1.2000000E+1
2.0099094E+3	2.3247716E+2	4.0922390E-5	1.0000000E-1	2.4436501E+3	1.0003760E-1	2.4445688E+3	-3.7599999E-5	-9.1881239E-1	9.6825676E+0	1.2000000E+1
2.0100599E+3	2.3248242E+2	4.1001291E-5	1.0000000E-1	2.4389478E+3	1.0005470E-1	2.4402817E+3	-5.4700002E-5	-1.3341044E+0	9.6824837E+0	1.2000000E+1
2.0102104E+3	2.3248367E+2	4.1075149E-5	1.0000000E-1	2.4345620E+3	1.0004310E-1	2.4356113E+3	-4.3100001E-5	-1.0492963E+0	9.6824636E+0	1.2000000E+1
2.0103612E+3	2.3248892E+2	4.0832059E-5	1.0000000E-1	2.4490559E+3	1.0004190E-1	2.4500820E+3	-4.1899999E-5	-1.0261544E+0	9.6823797E+0	1.2000000E+1
2.0105117E+3	2.3247054E+2	4.0663010E-5	1.0000000E-1	2.4592375E+3	1.0004380E-1	2.4603147E+3	-4.3799999E-5	-1.0771461E+0	9.6826744E+0	1.2000000E+1
2.0106622E+3	2.3248367E+2	4.1049509E-5	1.0000000E-1	2.4360828E+3	1.0001920E-1	2.4365503E+3	-1.9200001E-5	-4.6772787E-1	9.6824636E+0	1.2000000E+1
2.0108125E+3	2.3249306E+2	4.0716670E-5	1.0000000E-1	2.4559966E+3	1.0003350E-1	2.4568193E+3	-3.3500000E-5	-8.2275885E-1	9.6823139E+0	1.2000000E+1
2.0109630E+3	2.3249419E+2	4.1064060E-5	1.0000000E-1	2.4352195E+3	1.0004620E-1	2.4363445E+3	-4.6199999E-5	-1.1250714E+0	9.6822958E+0	1.2000000E+1
2.0111135E+3	2.3249294E+2	4.0826020E-5	1.0000000E-1	2.4494182E+3	1.0004570E-1	2.4505376E+3	-4.5699999E-5	-1.1193842E+0	9.6823158E+0	1.2000000E+1
2.0112640E+3	2.3248779E+2	4.0814572E-5	1.0000000E-1	2.4501055E+3	1.0004900E-1	2.4513059E+3	-4.8999998E-5	-1.2005516E+0	9.6823978E+0	1.2000000E+1
2.0114143E+3	2.3250331E+2	4.1011521E-5	1.0000000E-1	2.4383394E+3	1.0003610E-1	2.4392195E+3	-3.6099998E-5	-8.8024050E-1	9.6821499E+0	1.2000000E+1
2.0115648E+3	2.3251534E+2	4.1241929E-5	1.0000000E-1	2.4247168E+3	1.0004780E-1	2.4258757E+3	-4.7800000E-5	-1.1590146E+0	9.6819582E+0	1.2000000E+1
2.0117151E+3	2.3251396E+2	4.1275231E-5	1.0000000E-1	2.4227605E+3	1.0007020E-1	2.4244614E+3	-7.0200003E-5	-1.7007779E+0	9.6819801E+0	1.2000000E+1
2.0118654E+3	2.3253085E+2	4.0963769E-5	1.0000000E-1	2.4411816E+3	1.0004930E-1	2.4423850E+3	-4.9300001E-5	-1.2035025E+0	9.6817102E+0	1.2000000E+1
2.0120159E+3	2.3252847E+2	4.1478321E-5	1.0000000E-1	2.4108979E+3	1.0002900E-1	2.4115972E+3	-2.9000001E-5	-6.9916046E-1	9.6817484E+0	1.2000000E+1
2.0121666E+3	2.3253236E+2	4.1182440E-5	1.0000000E-1	2.4282195E+3	1.0001660E-1	2.4286226E+3	-1.6600001E-5	-4.0308443E-1	9.6816864E+0	1.2000000E+1
2.0123169E+3	2.3253362E+2	4.1362291E-5	1.0000000E-1	2.4176611E+3	1.0004310E-1	2.4187031E+3	-4.3100001E-5	-1.0420120E+0	9.6816664E+0	1.2000000E+1
2.0124674E+3	2.3254401E+2	4.1252431E-5	1.0000000E-1	2.4240996E+3	1.0003070E-1	2.4248437E+3	-3.0700001E-5	-7.4419856E-1	9.6815004E+0	1.2000000E+1
2.0126180E+3	2.3256529E+2	4.1425112E-5	1.0000000E-1	2.4139949E+3	1.0004950E-1	2.4151897E+3	-4.9499999E-5	-1.1949275E+0	9.6811600E+0	1.2000000E+1
2.0127682E+3	2.3255202E+2	4.1324249E-5	1.0000000E-1	2.4198867E+3	1.0003380E-1	2.4207046E+3	-3.3799999E-5	-8.1792170E-1	9.6813717E+0	1.2000000E+1
2.0129185E+3	2.3258983E+2	4.1619161E-5	1.0000000E-1	2.4027395E+3	9.9987984E-2	2.4024507E+3	1.2020000E-5	2.8880930E-1	9.6807680E+0	1.2000000E+1
2.0130690E+3	2.3258456E+2	4.1295389E-5	1.0000000E-1	2.4215779E+3	1.0002060E-1	2.4220767E+3	-2.0600000E-5	-4.9884504E-1	9.6808519E+0	1.2000000E+1
2.0132195E+3	2.3258456E+2	4.1346000E-5	1.0000000E-1	2.4186138E+3	1.0003760E-1	2.4195229E+3	-3.7599999E-5	-9.0939873E-1	9.6808519E+0	1.2000000E+1
2.0133698E+3	2.3260561E+2	4.1416799E-5	1.0000000E-1	2.4144792E+3	1.0004660E-1	2.4156042E+3	-4.6599998E-5	-1.1251473E+0	9.6805162E+0	1.2000000E+1
2.0135203E+3	2.3261751E+2	4.1868840E-5	1.0000000E-1	2.3884111E+3	1.0002830E-1	2.3890869E+3	-2.8300001E-5	-6.7592031E-1	9.6803265E+0	1.2000000E+1
2.0136705E+3	2.3262015E+2	4.1798270E-5	1.0000000E-1	2.3924436E+3	1.0004640E-1	2.3935537E+3	-4.6400000E-5	-1.1100938E+0	9.6802835E+0	1.2000000E+1
2.0138210E+3	2.3263980E+2	4.1597839E-5	1.0000000E-1	2.4039709E+3	1.0002490E-1	2.4045696E+3	-2.4900000E-5	-5.9858876E-1	9.6799698E+0	1.2000000E+1
2.0139716E+3	2.3265170E+2	4.2010059E-5	1.0000000E-1	2.3803823E+3	1.0002590E-1	2.3809988E+3	-2.5900001E-5	-6.1651897E-1	9.6797800E+0	1.2000000E+1
2.0141224E+3	2.3266211E+2	4.2018281E-5	1.0000000E-1	2.3799165E+3	1.0004810E-1	2.3810613E+3	-4.8099999E-5	-1.1447399E+0	9.6796141E+0	1.2000000E+1
2.0142727E+3	2.3267538E+2	4.1661398E-5	1.0000000E-1	2.4003035E+3	1.0001210E-1	2.4005937E+3	-1.2100000E-5	-2.9043671E-1	9.6794024E+0	1.2000000E+1
2.0144232E+3	2.3268730E+2	4.1683099E-5	1.0000000E-1	2.3990537E+3	1.0004880E-1	2.4002246E+3	-4.8800001E-5	-1.1707382E+0	9.6792116E+0	1.2000000E+1
2.0145737E+3	2.3268980E+2	4.1756972E-5	1.0000000E-1	2.3948098E+3	1.0005280E-1	2.3960742E+3	-5.2799998E-5	-1.2644596E+0	9.6791716E+0	1.2000000E+1
2.0147240E+3	2.3271086E+2	4.2035790E-5	1.0000000E-1	2.3789253E+3	1.0002800E-1	2.3795913E+3	-2.8000000E-5	-6.6609907E-1	9.6788359E+0	1.2000000E+1
2.0148748E+3	2.3272928E+2	4.2300049E-5	1.0000000E-1	2.3640635E+3	1.0004260E-1	2.3650706E+3	-4.2600001E-5	-1.0070910E+0	9.6785421E+0	1.2000000E+1
2.0150250E+3	2.3275398E+2	4.2184110E-5	1.0000000E-1	2.3705608E+3	1.0006620E-1	2.3721301E+3	-6.6200002E-5	-1.5693113E+0	9.6781483E+0	1.2000000E+1
2.0151755E+3	2.3276965E+2	4.1996351E-5	1.0000000E-1	2.3811594E+3	1.0002800E-1	2.3818259E+3	-2.8000000E-5	-6.6672462E-1	9.6778984E+0	1.2000000E+1
2.0153260E+3	2.3278307E+2	4.2048581E-5	1.0000000E-1	2.3782017E+3	1.0009620E-1	2.3804895E+3	-9.6199998E-5	-2.2878299E+0	9.6776838E+0	1.2000000E+1
2.0154763E+3	2.3279749E+2	4.2091171E-5	1.0000000E-1	2.3757952E+3	1.0006380E-1	2.3773110E+3	-6.3799998E-5	-1.5157573E+0	9.6774540E+0	1.2000000E+1
2.0156268E+3	2.3282382E+2	4.2076212E-5	1.0000000E-1	2.3766399E+3	1.0003950E-1	2.3775786E+3	-3.9499999E-5	-9.3877274E-1	9.6770344E+0	1.2000000E+1
2.0157773E+3	2.3284088E+2	4.2151241E-5	1.0000000E-1	2.3724094E+3	1.0005500E-1	2.3737144E+3	-5.5000000E-5	-1.3048252E+0	9.6767616E+0	1.2000000E+1
2.0159279E+3	2.3286334E+2	4.2179268E-5	1.0000000E-1	2.3708328E+3	1.0004520E-1	2.3719045E+3	-4.5199999E-5	-1.0716164E+0	9.6764040E+0	1.2000000E+1
2.0160781E+3	2.3286861E+2	4.2372048E-5	1.0000000E-1	2.3600464E+3	1.0007050E-1	2.3617102E+3	-7.0499998E-5	-1.6638327E+0	9.6763201E+0	1.2000000E+1
2.0162286E+3	2.3290161E+2	4.2331430E-5	1.0000000E-1	2.3623110E+3	1.0004160E-1	2.3632937E+3	-4.1600000E-5	-9.8272133E-1	9.6757936E+0	1.2000000E+1
2.0163789E+3	2.3292772E+2	4.2317090E-5	1.0000000E-1	2.3631116E+3	1.0004430E-1	2.3641582E+3	-4.4299999E-5	-1.0468584E+0	9.6753778E+0	1.2000000E+1
2.0165294E+3	2.3295006E+2	4.2575459E-5	1.0000000E-1	2.3487708E+3	1.0007360E-1	2.3504995E+3	-7.3600000E-5	-1.7286954E+0	9.6750221E+0	1.2000000E+1
2.0166799E+3	2.3298032E+2	4.2783478E-5	1.0000000E-1	2.3373508E+3	1.0005400E-1	2.3386130E+3	-5.4000000E-5	-1.2621694E+0	9.6745396E+0	1.2000000E+1
2.0168304E+3	2.3298546E+2	4.2932941E-5	1.0000000E-1	2.3292139E+3	1.0003420E-1	2.3300105E+3	-3.4199998E-5	-7.9659116E-1	9.6744576E+0	1.2000000E+1
2.0169810E+3	2.3301070E+2	4.2625099E-5	1.0000000E-1	2.3460356E+3	1.0004160E-1	2.3470115E+3	-4.1600000E-5	-9.7595078E-1	9.6740561E+0	1.2000000E+1
2.0171312E+3	2.3303432E+2	4.3002019E-5	1.0000000E-1	2.3254722E+3	1.0002780E-1	2.3261187E+3	-2.7800001E-5	-6.4648128E-1	9.6736803E+0	1.2000000E+1
2.0172815E+3	2.3305417E+2	4.2991349E-5	1.0000000E-1	2.3260493E+3	1.0003260E-1	2.3268076E+3	-3.2600001E-5	-7.5829208E-1	9.6733637E+0	1.2000000E+1
2.0174320E+3	2.3308444E+2	4.2759712E-5	1.0000000E-1	2.3386501E+3	1.0003690E-1	2.3395129E+3	-3.6900001E-5	-8.6296189E-1	9.6728821E+0	1.2000000E+1
2.0175825E+3	2.3310957E+2	4.2916741E-5	1.0000000E-1	2.3300930E+3	1.0003230E-1	2.3308457E+3	-3.2299999E-5	-7.5262010E-1	9.6724815E+0	1.2000000E+1
2.0177330E+3	2.3313823E+2	4.2940501E-5	1.0000000E-1	2.3288037E+3	1.0003610E-1	2.3296445E+3	-3.6099998E-5	-8.4069818E-1	9.6720257E+0	1.2000000E+1
2.0178835E+3	2.3317267E+2	4.2923570E-5	1.0000000E-1	2.3297224E+3	1.0004280E-1	2.3307195E+3	-4.2799998E-5	-9.9712116E-1	9.6714783E+0	1.2000000E+1
2.0180341E+3	2.3318172E+2	4.3385910E-5	1.0000000E-1	2.3048958E+3	1.0004400E-1	2.3059099E+3	-4.4000000E-5	-1.0141541E+0	9.6713343E+0	1.2000000E+1
2.0181843E+3	2.3321881E+2	4.3139440E-5	1.0000000E-1	2.3180645E+3	1.0006710E-1	2.3196199E+3	-6.7100002E-5	-1.5554212E+0	9.6707439E+0	1.2000000E+1
2.0183350E+3	2.3325566E+2	4.3486220E-5	1.0000000E-1	2.2995791E+3	1.0001990E-1	2.3000366E+3	-1.9900001E-5	-4.5761624E-1	9.6701584E+0	1.2000000E+1
2.0184855E+3	2.3327277E+2	4.3096661E-5	1.0000000E-1	2.3203655E+3	1.0002160E-1	2.3208667E+3	-2.1600001E-5	-5.0119895E-1	9.6698856E+0	1.2000000E+1
2.0186360E+3	2.3330322E+2	4.3515251E-5	1.0000000E-1	2.2980449E+3	1.0005900E-1	2.2994009E+3	-5.9000002E-5	-1.3558465E+0	9.6694021E+0	1.2000000E+1
2.0187865E+3	2.3333066E+2	4.3615899E-5	1.0000000E-1	2.2927419E+3	1.0004070E-1	2.2936750E+3	-4.0700001E-5	-9.3314594E-1	9.6689663E+0	1.2000000E+1
2.0189373E+3	2.3336639E+2	4.3546821E-5	1.0000000E-1	2.2963789E+3	1.0002040E-1	2.2968474E+3	-2.0400001E-5	-4.6846130E-1	9.6683979E+0	1.2000000E+1
2.0190875E+3	2.3340353E+2	4.3316930E-5	1.0000000E-1	2.3085662E+3	1.0004620E-1	2.3096328E+3	-4.6199999E-5	-1.0665575E+0	9.6678076E+0	1.2000000E+1
2.0192380E+3	2.3342192E+2	4.3766249E-5	1.0000000E-1	2.2848657E+3	1.0003760E-1	2.2857246E+3	-3.7599999E-5	-8.5910946E-1	9.6675158E+0	1.2000000E+1
2.0193885E+3	2.3346284E+2	4.3592670E-5	1.0000000E-1	2.2939636E+3	1.0003140E-1	2.2946838E+3	-3.1399999E-5	-7.2030461E-1	9.6668663E+0	1.2000000E+1
2.0195388E+3	2.3348930E+2	4.3934098E-5	1.0000000E-1	2.2761362E+3	1.0005520E-1	2.2773928E+3	-5.5199998E-5	-1.2564273E+0	9.6664457E+0	1.2000000E+1
2.0196893E+3	2.3353012E+2	4.3584168E-5	1.0000000E-1	2.2944111E+3	1.0003900E-1	2.2953059E+3	-3.8999999E-5	-8.9482027E-1	9.6657982E+0	1.2000000E+1
2.0198401E+3	2.3355521E+2	4.3790071E-5	1.0000000E-1	2.2836228E+3	1.0002540E-1	2.2842029E+3	-2.5400001E-5	-5.8004016E-1	9.6653996E+0	1.2000000E+1
2.0199904E+3	2.3360689E+2	4.3664670E-5	1.0000000E-1	2.2901812E+3	1.0003850E-1	2.2910627E+3	-3.8499998E-5	-8.8171971E-1	9.6645803E+0	1.2000000E+1
2.0201406E+3	2.3364131E+2	4.3853590E-5	1.0000000E-1	2.2803149E+3	1.0002800E-1	2.2809536E+3	-2.8000000E-5	-6.3848823E-1	9.6640339E+0	1.2000000E+1
2.0202911E+3	2.3366490E+2	4.3968270E-5	1.0000000E-1	2.2743674E+3	1.0004730E-1	2.2754431E+3	-4.7300000E-5	-1.0757757E+0	9.6636600E+0	1.2000000E+1
2.0204414E+3	2.3371384E+2	4.3816701E-5	1.0000000E-1	2.2822349E+3	1.0004020E-1	2.2831523E+3	-4.0200001E-5	-9.1745842E-1	9.6628838E+0	1.2000000E+1
2.0205917E+3	2.3374564E+2	4.4120461E-5	1.0000000E-1	2.2665222E+3	1.0004500E-1	2.2675420E+3	-4.5000001E-5	-1.0199350E+0	9.6623802E+0	1.2000000E+1
2.0207422E+3	2.3377480E+2	4.4098870E-5	1.0000000E-1	2.2676318E+3	1.0004260E-1	2.2685979E+3	-4.2600001E-5	-9.6601117E-1	9.6619177E+0	1.2000000E+1
2.0208925E+3	2.3381595E+2	4.4081811E-5	1.0000000E-1	2.2685093E+3	1.0001420E-1	2.2688315E+3	-1.4200000E-5	-3.2212833E-1	9.6612663E+0	1.2000000E+1
2.0210430E+3	2.3386203E+2	4.4549011E-5	1.0000000E-1	2.2447187E+3	1.0004900E-1	2.2458186E+3	-4.8999998E-5	-1.0999122E+0	9.6605358E+0	1.2000000E+1
2.0211932E+3	2.3389386E+2	4.4186909E-5	1.0000000E-1	2.2631138E+3	1.0002330E-1	2.2636409E+3	-2.3299999E-5	-5.2730548E-1	9.6600323E+0	1.2000000E+1
2.0213437E+3	2.3393353E+2	4.4186148E-5	1.0000000E-1	2.2631526E+3	1.0001970E-1	2.2635984E+3	-1.9700001E-5	-4.4584107E-1	9.6594038E+0	1.2000000E+1
2.0214940E+3	2.3396942E+2	4.4720939E-5	1.0000000E-1	2.2360889E+3	1.0003040E-1	2.2367688E+3	-3.0400000E-5	-6.7977107E-1	9.6588364E+0	1.2000000E+1
2.0216445E+3	2.3400380E+2	4.4298289E-5	1.0000000E-1	2.2574236E+3	1.0004120E-1	2.2583535E+3	-4.1200001E-5	-9.3005848E-1	9.6582918E+0	1.2000000E+1
2.0217950E+3	2.3405145E+2	4.4399949E-5	1.0000000E-1	2.2522549E+3	1.0002470E-1	2.2528110E+3	-2.4700001E-5	-5.5630696E-1	9.6575384E+0	1.2000000E+1
2.0219456E+3	2.3409914E+2	4.4675129E-5	1.0000000E-1	2.2383818E+3	1.0004730E-1	2.2394407E+3	-4.7300000E-5	-1.0587546E+0	9.6567841E+0	1.2000000E+1
2.0220958E+3	2.3414024E+2	4.4681288E-5	1.0000000E-1	2.2380732E+3	1.0003330E-1	2.2388186E+3	-3.3299999E-5	-7.4527842E-1	9.6561337E+0	1.2000000E+1
2.0222463E+3	2.3417493E+2	4.4991892E-5	1.0000000E-1	2.2226228E+3	1.0003110E-1	2.2233140E+3	-3.1100000E-5	-6.9123566E-1	9.6555862E+0	1.2000000E+1
2.0223969E+3	2.3422668E+2	4.5028999E-5	1.0000000E-1	2.2207910E+3	1.0004950E-1	2.2218904E+3	-4.9499999E-5	-1.0992916E+0	9.6547680E+0	1.2000000E+1
2.0225474E+3	2.3426366E+2	4.4719782E-5	1.0000000E-1	2.2361470E+3	1.0005310E-1	2.2373345E+3	-5.3100001E-5	-1.1873940E+0	9.6541843E+0	1.2000000E+1
2.0226976E+3	2.3430077E+2	4.5034871E-5	1.0000000E-1	2.2205015E+3	1.0004380E-1	2.2214741E+3	-4.3799999E-5	-9.7257972E-1	9.6535978E+0	1.2000000E+1
2.0228481E+3	2.3435422E+2	4.4927059E-5	1.0000000E-1	2.2258301E+3	1.0004070E-1	2.2267358E+3	-4.0700001E-5	-9.0591282E-1	9.6527538E+0	1.2000000E+1
2.0229990E+3	2.3440187E+2	4.4813110E-5	1.0000000E-1	2.2314897E+3	1.0005240E-1	2.2326592E+3	-5.2399999E-5	-1.1693007E+0	9.6520023E+0	1.2000000E+1
2.0231495E+3	2.3444965E+2	4.5104640E-5	1.0000000E-1	2.2170669E+3	1.0003450E-1	2.2178318E+3	-3.4500001E-5	-7.6488805E-1	9.6512480E+0	1.2000000E+1
2.0232998E+3	2.3449480E+2	4.4973229E-5	1.0000000E-1	2.2235449E+3	1.0001400E-1	2.2238562E+3	-1.4000000E-5	-3.1129628E-1	9.6505356E+0	1.2000000E+1
2.0234506E+3	2.3454019E+2	4.5222561E-5	1.0000000E-1	2.2112856E+3	1.0003850E-1	2.2121370E+3	-3.8499998E-5	-8.5134500E-1	9.6498203E+0	1.2000000E+1
2.0236008E+3	2.3458536E+2	4.5515029E-5	1.0000000E-1	2.1970764E+3	1.0004310E-1	2.1980234E+3	-4.3100001E-5	-9.4693995E-1	9.6491079E+0	1.2000000E+1
2.0237511E+3	2.3463168E+2	4.5077810E-5	1.0000000E-1	2.2183865E+3	1.0003190E-1	2.2190940E+3	-3.1899999E-5	-7.0766526E-1	9.6483784E+0	1.2000000E+1
2.0239016E+3	2.3468500E+2	4.5290009E-5	1.0000000E-1	2.2079924E+3	1.0004090E-1	2.2088955E+3	-4.0899999E-5	-9.0306890E-1	9.6475382E+0	1.2000000E+1
2.0240521E+3	2.3473174E+2	4.5218949E-5	1.0000000E-1	2.2114622E+3	1.0005860E-1	2.2127581E+3	-5.8599999E-5	-1.2959169E+0	9.6468019E+0	1.2000000E+1
2.0242026E+3	2.3476515E+2	4.5505210E-5	1.0000000E-1	2.1975505E+3	1.0004640E-1	2.1985703E+3	-4.6400000E-5	-1.0196635E+0	9.6462765E+0	1.2000000E+1
2.0243529E+3	2.3481686E+2	4.5616849E-5	1.0000000E-1	2.1921724E+3	1.0005350E-1	2.1933452E+3	-5.3500000E-5	-1.1728122E+0	9.6454620E+0	1.2000000E+1
2.0245032E+3	2.3486096E+2	4.5366021E-5	1.0000000E-1	2.2042930E+3	1.0003520E-1	2.2050688E+3	-3.5199999E-5	-7.7591115E-1	9.6447678E+0	1.2000000E+1
2.0246534E+3	2.3491156E+2	4.5473309E-5	1.0000000E-1	2.1990923E+3	1.0004620E-1	2.2001082E+3	-4.6199999E-5	-1.0159806E+0	9.6439724E+0	1.2000000E+1
2.0248042E+3	2.3496613E+2	4.5440520E-5	1.0000000E-1	2.2006790E+3	1.0002040E-1	2.2011279E+3	-2.0400001E-5	-4.4893852E-1	9.6431141E+0	1.2000000E+1
2.0249547E+3	2.3501141E+2	4.5828241E-5	1.0000000E-1	2.1820605E+3	1.0003230E-1	2.1827654E+3	-3.2299999E-5	-7.0480561E-1	9.6424017E+0	1.2000000E+1
2.0251050E+3	2.3506346E+2	4.5599871E-5	1.0000000E-1	2.1929888E+3	1.0004120E-1	2.1938923E+3	-4.1200001E-5	-9.0351135E-1	9.6415844E+0	1.2000000E+1
2.0252555E+3	2.3511299E+2	4.6024601E-5	1.0000000E-1	2.1727510E+3	1.0002470E-1	2.1732878E+3	-2.4700001E-5	-5.3666949E-1	9.6408062E+0	1.2000000E+1
2.0254060E+3	2.3516621E+2	4.5766781E-5	1.0000000E-1	2.1849910E+3	1.0004760E-1	2.1860310E+3	-4.7599999E-5	-1.0400556E+0	9.6399698E+0	1.2000000E+1
2.0255563E+3	2.3521437E+2	4.5748278E-5	1.0000000E-1	2.1858745E+3	1.0004400E-1	2.1868364E+3	-4.4000000E-5	-9.6178478E-1	9.6392136E+0	1.2000000E+1
2.0257068E+3	2.3525833E+2	4.5755100E-5	1.0000000E-1	2.1855488E+3	1.0006000E-1	2.1868601E+3	-5.9999998E-5	-1.3113292E+0	9.6385241E+0	1.2000000E+1
2.0258571E+3	2.3530652E+2	4.6178538E-5	1.0000000E-1	2.1655081E+3	1.0003420E-1	2.1662485E+3	-3.4199998E-5	-7.4060374E-1	9.6377678E+0	1.2000000E+1
2.0260076E+3	2.3535982E+2	4.6151570E-5	1.0000000E-1	2.1667734E+3	1.0003190E-1	2.1674648E+3	-3.1899999E-5	-6.9120073E-1	9.6369324E+0	1.2000000E+1
2.0261583E+3	2.3542296E+2	4.6326211E-5	1.0000000E-1	2.1586052E+3	1.0002880E-1	2.1592268E+3	-2.8799999E-5	-6.2167829E-1	9.6359425E+0	1.2000000E+1
2.0263086E+3	2.3547234E+2	4.6399189E-5	1.0000000E-1	2.1552100E+3	1.0001540E-1	2.1555420E+3	-1.5400001E-5	-3.3190235E-1	9.6351681E+0	1.2000000E+1
2.0264591E+3	2.3552570E+2	4.6323959E-5	1.0000000E-1	2.1587102E+3	1.0005760E-1	2.1599536E+3	-5.7599998E-5	-1.2434170E+0	9.6343317E+0	1.2000000E+1
2.0266094E+3	2.3556042E+2	4.6182540E-5	1.0000000E-1	2.1653206E+3	1.0004070E-1	2.1662017E+3	-4.0700001E-5	-8.8128543E-1	9.6337881E+0	1.2000000E+1
